respondant_num,Attr1,Attr2,Attr3,Attr4,Attr5,Attr6,Attr7,Attr8,Attr9,Attr10,Attr11,Attr12,Attr13,Attr14,Attr15,Attr16,Attr17,Attr18,Attr19,Attr20,Attr21,Attr22,Attr23,Attr24,Attr25,Attr26,Attr27,Attr28,Attr29,Attr30,Attr31,Attr32,Attr33,Attr34,Attr35,Satisf,DM2,DM11
2927,2,1,2,18,134,64200,1,1,1000000,1,1000000,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,1,0,0,1,1,7,16
2928,2,2,1,18,84,22000,1,0,50000,0,300000,1,1,0,1,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,6,9
2929,1,2,2,14,204,17100,1,1,100000,1,200000,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,3,3
2930,4,0,1,23,61,0,1,0,100000,1,150000,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1,4,16
2931,2,1,2,18,688,209400,1,1,400000,1,200000,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0,1,2,1
2932,1,4,0,15,96,32060,1,1,300000,1,300000,0,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,0,0,0,1,1,1,1,0,1,3,15
2933,3,0,2,23,56,2000,1,1,30000,1,50000,1,0,1,0,1,1,0,1,1,1,0,1,1,1,1,1,1,0,0,0,1,1,1,0,1,1,11
2934,3,1,1,19,90,6000,1,0,50000,1,50000,0,0,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,0,0,2,9
2935,5,0,0,21,112,2000,1,0,100000,1,150000,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,1,0,0,1,0,1,1,1,1,1,5,16
2936,3,1,1,18,120,5800,1,1,15000,1,20000,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,1,1,1,1,1,0,1,1,16
2937,1,2,2,13,160,28040,1,0,150000,1,200000,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,0,0,0,1,1,1,1,0,1,4,15
2938,1,2,2,15,118,14000,1,1,70000,0,150000,0,0,0,0,1,1,1,0,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,0,0,5,9
2939,2,2,1,13,72,4060,1,0,200000,0,300000,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,1,0,1,1,1,1,1,4,15
2940,3,0,2,21,114,8000,1,0,200000,1,200000,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,5,16
2941,1,1,3,21,116,2000,1,1,100000,0,500000,0,0,0,0,1,1,0,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,0,6,11
2942,4,1,0,18,48,120,1,0,20000,0,50000,0,1,0,1,0,1,0,0,1,1,0,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,15
2943,1,4,0,18,180,30400,1,1,300000,1,300000,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,0,1,3,16
2944,2,0,3,17,156,10000,1,1,60000,0,120000,0,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,1,1,1,1,0,3,9
2945,3,1,1,23,72,200,1,1,500000,1,1000000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,1,1,5,11
2946,3,0,2,23,74,0,1,0,100000,1,150000,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,3,16
2947,2,0,3,12,100,11060,1,1,300000,1,300000,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,1,1,1,1,1,3,15
2948,2,2,1,15,126,19000,1,1,100000,1,100000,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1,0,1,1,1,1,0,1,1,6,9
2949,3,1,1,19,78,10100,1,0,200000,1,300000,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,1,1,1,1,1,3,15
2950,3,1,1,24,52,0,1,0,100000,1,150000,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0,0,0,0,1,1,1,0,1,3,16
2951,1,0,4,17,132,14000,1,1,100000,0,200000,0,0,0,0,1,1,1,0,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,0,3,9
2952,2,2,1,16,73,8060,1,1,300000,1,300000,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,1,1,1,1,1,4,15
2953,1,1,3,15,106,18100,1,1,200000,1,200000,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,0,0,1,1,1,0,1,3,15
2954,3,1,1,22,70,0,1,0,50000,0,200000,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,0,0,1,0,1,1,1,1,1,2,16
2955,0,5,0,13,216,40000,0,1,100000,1,100000,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,4,16
2956,1,2,2,13,156,23600,1,1,1000,1,200000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,2,3
2957,0,1,4,17,222,9400,1,1,70000,1,30000,1,1,1,1,1,0,0,0,1,1,0,1,0,1,1,0,1,0,0,1,1,0,1,0,1,5,4
2958,3,1,1,23,78,0,1,0,50000,1,200000,1,1,1,1,0,0,1,0,1,1,0,1,1,1,1,1,0,0,0,0,1,1,1,0,1,2,16
2959,2,1,2,14,96,21200,1,0,100000,1,100000,0,0,1,1,0,0,0,0,1,0,0,1,1,1,1,1,0,0,1,1,1,1,1,0,0,5,16
2960,2,1,2,18,162,18000,1,0,50000,0,100000,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,0,1,0,1,7,4
2961,1,3,1,17,108,30000,1,0,20000,0,100000,0,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,0,5,16
2962,1,3,1,14,1596,314000,1,0,200000,1,400000,1,1,0,0,0,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,5,1
2963,1,3,1,15,120,12600,1,0,150000,1,150000,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,6,16
2964,5,0,0,20,78,2200,1,0,30000,0,50000,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,0,0,0,1,1,1,0,0,1,4,17
2965,2,1,2,21,154,10000,1,1,100000,1,100000,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,6,4
2966,2,2,1,19,66,400,1,0,50000,1,70000,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,0,1,0,1,0,1,1,1,5,17
2967,3,1,1,18,132,20300,1,1,200000,1,200000,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,1,0,0,0,1,1,1,0,0,1,3,17
2968,5,0,0,22,54,350,1,0,50000,1,100000,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,1,1,0,1,1,5,17
2969,4,0,1,18,78,440,1,0,50000,1,70000,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,5,17
2970,4,1,0,21,114,6700,1,1,200000,1,200000,1,1,1,1,1,0,1,0,1,0,0,0,0,1,1,1,1,0,0,1,1,0,0,0,1,4,17
2971,4,1,0,15,66,550,1,0,30000,1,50000,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,1,1,5,17
2972,3,1,1,21,78,750,1,0,20000,0,30000,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,3,17
2973,4,1,0,21,102,3700,1,1,200000,1,200000,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1,0,1,0,1,0,0,1,1,4,17
2974,4,1,0,15,72,200,1,0,30000,1,50000,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,5,17
2975,3,1,1,18,90,3000,1,0,100000,1,100000,1,1,1,1,1,0,1,0,1,1,0,0,1,1,1,0,1,0,0,1,1,0,1,0,1,5,17
2976,5,0,0,18,72,500,1,0,20000,1,50000,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,0,1,0,0,1,1,5,17
2977,5,0,0,22,84,700,1,0,50000,1,70000,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,1,0,1,0,1,5,17
2978,4,1,0,22,96,6600,1,1,200000,1,200000,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,1,0,0,0,1,0,0,0,1,4,17
2979,3,0,2,19,168,5400,1,1,100000,1,30000,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,1,0,1,1,0,0,1,6,6
2980,1,4,0,20,78,2100,1,0,50000,1,100000,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,0,0,1,1,1,0,1,4,17
2981,2,0,3,22,54,1000,1,1,50000,1,100000,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0,0,0,1,1,1,0,1,1,2
2982,3,2,0,16,120,15500,1,0,100000,1,100000,1,1,1,1,1,0,1,0,1,0,0,1,1,1,1,1,0,0,0,1,1,1,0,0,1,3,17
2983,3,2,0,16,90,2400,1,0,70000,1,100000,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,1,1,0,1,1,4,17
2984,3,0,2,22,102,13000,1,1,200000,1,200000,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,0,0,1,0,0,1,1,2,1
2985,2,1,2,19,144,7600,1,1,40000,1,40000,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1,0,1,0,1,0,1,0,1,4,6
2986,2,1,2,24,66,270,1,1,150000,1,150000,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,0,1,0,0,0,1,1,1,0,0,4,17
2987,4,1,0,22,84,14300,1,1,400000,1,400000,1,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,1,0,0,0,1,4,17
2988,3,1,1,16,96,2350,1,0,50000,1,100000,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,1,1,0,1,1,4,17
2989,1,0,4,20,144,8000,1,0,200000,1,250000,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,0,0,1,0,1,1,1,2,1
2990,2,3,0,18,168,14200,1,0,150000,1,150000,1,1,1,1,0,1,1,1,1,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,1,3,17
2991,3,2,0,19,78,1150,1,0,50000,1,100000,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,0,1,1,3,17
2992,5,0,0,21,84,10600,1,1,200000,1,200000,1,1,1,1,1,1,0,0,1,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,4,17
2993,2,2,1,22,114,22000,1,0,200000,1,200000,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,1,1,1,0,1,6,1
2994,3,1,1,19,60,4000,1,1,300000,1,500000,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,1,0,1,1,1,1,1,2,2
2995,3,0,2,21,60,2200,1,1,200000,1,200000,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,2
2996,1,2,2,22,132,12000,1,0,200000,1,200000,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1,5,1
2997,0,2,3,18,102,50000,1,1,100000,0,500000,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0,0,1,0,1,1,1,1,1,6,2
2998,1,1,3,23,168,8000,1,1,150000,1,300000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,4,4
2999,4,0,1,17,66,3650,1,1,100000,1,200000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,3,17
3000,2,2,1,17,120,13000,1,1,200000,1,200000,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,1,1,1,1,1,1,1,6,2
3001,2,2,1,17,84,2250,1,0,50000,1,100000,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,1,0,1,1,0,1,1,3,17
3002,1,1,3,16,78,8400,1,1,200000,0,300000,0,0,0,0,1,0,1,0,1,1,0,1,1,1,1,1,0,0,0,1,1,1,1,0,1,6,2
3003,0,5,0,16,204,60000,0,0,200000,1,200000,0,0,0,0,1,1,1,0,1,1,0,1,1,1,1,1,0,0,0,1,1,1,0,0,1,3,1
3004,2,2,1,22,72,4200,1,0,200000,1,350000,1,1,1,1,1,0,1,0,1,0,0,0,1,0,1,1,0,0,1,0,1,1,0,0,1,2,17
3005,4,0,1,19,164,11600,1,1,40000,1,50000,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,0,1,1,1,0,0,1,1,7,6
3006,1,4,0,21,90,3300,1,0,30000,1,50000,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,0,1,1,0,1,1,6,17
3007,5,0,0,16,108,300,1,1,150000,1,300000,1,1,1,1,1,1,1,0,1,1,0,0,1,0,1,1,1,0,1,1,1,0,0,1,1,5,17
3008,3,2,0,16,78,2450,1,1,50000,1,50000,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,7,17
3009,2,0,3,19,156,4000,1,0,150000,0,200000,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,1,0,1,1,1,2,1
3010,0,2,3,15,102,8020,0,1,10000,1,10000,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,0,1,0,0,0,1,2,17
3011,2,0,3,14,132,35000,0,1,10000,1,10000,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,0,1,1,0,0,0,1,2,17
3012,5,0,0,14,78,500,1,0,100000,1,200000,1,1,1,1,1,0,1,0,1,1,0,0,1,1,1,1,1,0,0,0,1,0,0,0,1,4,17
3013,1,1,3,17,174,5000,1,1,50000,1,70000,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,1,1,0,0,0,1,7,2
3014,2,0,3,19,156,25000,0,1,500000,1,500000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,1,1,3,1
3015,2,3,0,16,96,14000,1,0,150000,0,200000,1,1,1,1,0,0,0,0,1,1,0,1,1,1,1,0,1,0,0,1,1,1,1,0,1,5,2
3016,3,0,2,23,96,4000,1,0,40000,0,100000,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,0,0,1,0,1,0,1,1,1
3017,4,0,1,25,60,0,1,0,50000,0,80000,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,1,1,0,1,0,1,1,1,0,0,1,1
3018,2,2,1,19,100,14000,1,1,200000,1,200000,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,0,0,0,1,1,1,1,0,0,5,2
3019,2,3,0,21,90,7000,1,0,100000,1,200000,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,1,1,0,0,1,2,17
3020,2,0,3,22,192,20000,1,1,200000,1,400000,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,1,0,0,1,1,1,1
3021,2,3,0,22,48,4000,1,0,50000,1,50000,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,1,0,1,0,1,6,17
3022,2,3,0,19,180,28000,1,1,300000,1,300000,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1,0,0,0,1,1,1,1,0,1,5,2
3023,3,2,0,20,78,2000,1,0,100000,1,200000,0,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,1,0,1,1,1,1,1,3,17
3024,2,0,3,22,162,18000,1,0,300000,1,300000,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,0,0,0,1,1,1
3025,1,2,2,20,72,6200,1,0,50000,1,100000,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,1,1,0,1,1,3,17
3026,1,2,2,18,60,8000,1,0,100000,1,100000,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,5,17
3027,2,3,0,19,150,28800,1,0,300000,1,350000,1,1,1,1,0,0,0,0,1,1,0,1,1,1,1,1,0,0,0,0,1,1,1,0,1,3,5
3028,2,0,3,16,152,21000,1,0,300000,1,300000,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,0,1,2,2
3029,3,2,0,20,60,3800,1,0,50000,1,100000,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,0,1,1,0,1,0,1,4,1
3030,2,2,1,18,96,2000,1,0,150000,0,250000,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,0,1,1,1,1,0,1,5,5
3031,1,0,4,17,144,16000,1,1,200000,1,200000,1,1,1,1,1,0,0,0,1,1,0,1,1,1,1,0,1,0,1,1,1,0,0,0,1,3,2
3032,2,0,3,19,96,2600,1,0,15000,1,200000,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1
3033,1,4,0,22,84,4000,1,0,100000,1,100000,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,1,1,1,1,0,1,1,4,17
3034,2,3,0,20,114,15200,1,0,200000,1,200000,1,1,1,1,1,0,0,0,1,1,0,1,1,1,1,1,1,0,1,1,1,0,1,1,1,7,17
3035,2,1,2,16,78,2190,1,0,150000,0,200000,1,1,1,1,1,1,0,0,1,1,0,0,0,1,1,1,1,0,1,0,1,0,0,1,1,3,17
3036,1,3,1,19,54,6000,1,0,100000,1,150000,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,0,1,0,1,4,17
3037,4,1,0,25,122,1200,1,0,200000,1,300000,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,0,0,1,1,1,0,0,2,5
3038,0,2,3,15,1356,111000,0,0,30000,0,50000,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,0,1,1,1,0,0,1,1,9
3039,1,1,3,21,72,0,1,0,50000,1,100000,0,1,0,0,1,1,0,0,1,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,9
3040,2,1,2,17,132,18100,1,1,150000,1,150000,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,5,17
3041,4,1,0,24,90,640,1,1,30000,1,30000,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,6
3042,3,2,0,14,60,210,1,0,350000,0,500000,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,1,1,1,3,17
3043,3,2,0,21,60,2200,1,0,100000,1,100000,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,0,1,1,1,1,0,1,2,17
3044,4,0,1,25,62,1420,1,0,100000,1,100000,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,0,0,0,0,1,1,1,0,1,4,17
3045,1,2,2,17,166,24000,1,1,200000,1,200000,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,6,16
3046,2,2,1,16,88,6000,1,1,100000,1,200000,1,1,1,1,0,0,0,0,1,1,0,1,1,1,1,1,1,0,0,0,1,1,1,0,1,4,2
3047,3,2,0,21,102,3000,1,1,350000,0,500000,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,1,0,1,1,1,1,1,4,5
3048,5,0,0,22,108,2400,1,0,30000,1,50000,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,1,1,1,1,1,2,17
3049,3,0,2,22,54,1000,1,1,150000,1,150000,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0,0,0,0,1,1,1,0,1,1,2
3050,3,0,2,20,132,14400,1,1,150000,1,150000,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,4,17
3051,2,2,1,20,182,6600,1,1,100000,1,100000,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,0,1,0,1,1,1,7,17
3052,4,0,1,24,66,260,1,0,50000,1,50000,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,0,1,1,1,0,1,0,1,1,1,5,17
3053,4,1,0,25,72,700,1,0,50000,1,50000,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,0,1,0,1,1,1,7,17
3054,2,1,2,20,114,8500,1,0,70000,1,70000,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,0,1,1,1,7,17
3055,3,1,1,18,126,6000,0,0,30000,1,30000,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,0,1,7,9
3056,2,3,0,21,108,7020,1,1,350000,1,400000,1,1,1,1,1,0,0,0,1,0,0,1,1,1,1,1,0,0,1,0,1,1,1,1,1,5,5
3057,5,0,0,25,60,700,1,0,50000,1,50000,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,1,0,1,1,1,0,1,1,17
3058,3,0,2,17,78,10400,1,1,100000,1,300000,0,0,0,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,0,1,1,1,1,0,1,6,2
3059,1,1,3,15,132,7000,1,1,100000,1,150000,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,16
3060,2,1,2,21,90,4500,1,1,70000,1,70000,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,0,1,7,17
3061,0,3,2,18,216,24800,1,1,80000,1,80000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,1,7,17
3062,1,1,3,9,150,20000,0,1,100000,1,150000,1,1,1,1,1,0,1,0,1,1,0,0,1,1,1,1,0,0,0,1,1,1,1,0,0,6,2
3063,4,1,0,23,90,4700,1,1,100000,1,100000,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,4,17
3064,3,0,2,20,120,1000,1,0,200000,1,200000,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,1,1,1,1,1,2,17
3065,3,2,0,20,72,10600,1,1,300000,1,500000,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,6,2
3066,1,1,3,20,192,14200,1,1,500000,1,500000,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,1,0,1,0,1,6,17
3067,3,0,2,24,84,700,1,0,100000,1,100000,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,1,1,0,0,1,2,17
3068,1,1,3,18,138,16200,1,0,300000,1,400000,1,1,1,1,0,0,0,0,1,1,0,1,1,1,1,1,0,0,0,1,1,1,1,1,1,2,5
3069,5,0,0,21,72,10600,1,1,150000,1,150000,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,1,1,1,1,1,1,1,2,17
3070,2,2,1,11,90,2550,1,1,50000,1,100000,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,0,0,1,0,1,1,0,1,1,1,17
3071,4,1,0,22,90,10500,1,1,100000,1,100000,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,0,1,4,17
3072,0,2,3,16,160,16000,1,1,50000,1,50000,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,1,1,1,0,1,5,16
3073,2,3,0,19,126,1600,1,0,100000,1,150000,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,1,1,1,1,1,4,16
3074,3,0,2,22,64,200,1,1,30000,0,50000,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,0,1,0,1,7,2
3075,2,2,1,20,144,4020,0,1,100000,1,50000,1,1,1,1,1,0,0,0,1,1,0,1,1,1,1,1,1,0,1,0,1,0,0,1,1,4,9
3076,0,1,4,11,252,22000,0,1,400000,1,500000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,6,2
3077,2,2,1,17,84,5000,1,0,20000,1,2000000,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,0,0,1,1,1,0,1,6,1
3078,2,1,2,19,108,1400,1,1,30000,0,100000,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0,1,7,2
3079,2,2,1,16,144,6000,1,0,50000,1,100000,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,1,0,0,1,1,1,0,1,1,1,7,9
3080,2,1,2,18,144,24000,1,1,300000,1,400000,1,1,0,0,1,0,0,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,0,1,6,2
3081,2,0,3,17,120,22000,1,1,300000,1,500000,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,0,1,2,2
3082,3,2,0,19,78,2200,1,1,300000,1,300000,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0,0,5,16
3083,1,3,1,23,68,4000,1,0,50000,1,100000,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,0,0,1,1,1,0,1,4,16
3084,3,1,1,16,90,11000,1,1,50000,0,300000,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,1,0,1,1,1,5,2
3085,1,0,4,15,156,24000,1,1,200000,0,400000,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,3,9
3086,0,5,0,9,102,21000,1,1,200000,1,200000,0,1,0,1,1,0,0,0,1,1,0,1,1,1,1,1,0,0,0,1,1,1,1,0,1,3,15
3087,5,0,0,20,90,800,1,1,50000,1,50000,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,1,1,0,1,0,1,0,1,1,1,2,16
3088,2,0,3,16,132,19000,1,1,200000,1,500000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,1,4,2
3089,1,4,0,12,114,11000,1,1,25000,1,50000,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,0,0,0,1,4,11
3090,1,0,4,14,108,9000,1,1,3000,1,50000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,6,10
3091,1,3,1,17,84,1100,1,1,100000,0,150000,0,0,1,1,1,0,0,0,1,1,0,1,1,1,1,1,1,0,0,0,1,1,1,0,1,3,9
3092,2,0,3,16,132,18000,1,1,500000,1,500000,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,6,2
3093,3,2,0,20,72,8000,1,0,50000,1,100000,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,1,0,1,0,1,7,1
3094,1,2,2,14,148,26000,1,0,50000,1,50000,0,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,0,1,0,0,1,1,4,9
